"Gene","logFC","t","PValue","FDR"
"ENSG00000145723",-1.78875136097448,-11.2395766671112,3.5203820412399e-20,1.84213769146881e-18
"ENSG00000249437",-1.55357607053232,-11.226322334037,3.78021014340479e-20,1.97262046209029e-18
"ENSG00000075292",-1.19454104643647,-11.2209311457942,3.89130980657851e-20,2.02498602586536e-18
"ENSG00000137767",-1.47047356902276,-11.2126443236629,4.06848897413082e-20,2.11135524227759e-18
"ENSG00000238160",-1.87315612365077,-11.1999730941628,4.355151589334e-20,2.25391059450203e-18
"ENSG00000279296",-2.68038707865322,-11.1971456544274,4.42182754525019e-20,2.28214759718968e-18
"ENSG00000067182",-1.45989808907778,-11.184227502072,4.73969943694645e-20,2.41968720848773e-18
"ENSG00000119820",-1.15092319654849,-11.1771626575169,4.92311502164314e-20,2.50653083183009e-18
"ENSG00000171497",-1.60028495487296,-11.1716261620255,5.07180416750803e-20,2.5752735015503e-18
"ENSG00000273133",-1.98865097329663,-11.1465507725439,5.80356237214785e-20,2.93103238516143e-18
"ENSG00000159479",-1.07825104105604,-11.1228391855272,6.5925046173218e-20,3.31172271949621e-18
"ENSG00000123130",-1.09957147145753,-11.1140923417484,6.90990435961769e-20,3.46193559378931e-18
"ENSG00000096060",-1.85790160506169,-11.1083346603952,7.12713859126881e-20,3.56130071040642e-18
"ENSG00000223804",-1.57332562034622,-11.0990024160512,7.49385275223538e-20,3.73463487160344e-18
"ENSG00000280248",-1.79158094130391,-11.0886739289417,7.92177310072807e-20,3.93747656125371e-18
"ENSG00000188404",-1.72585749791683,-11.0867216703577,8.00536430494575e-20,3.968554020436e-18
"ENSG00000178988",-1.08201558976293,-11.0664809807712,8.92580587217898e-20,4.41323703464849e-18
"ENSG00000101608",-1.59915799497382,-11.0623876095705,9.12445381438112e-20,4.49964557474638e-18
"ENSG00000168040",-2.1947686865592,-11.0525770931339,9.61874835922881e-20,4.73101779611364e-18
"ENSG00000162654",-1.41159930215124,-11.0493335412567,9.78799743444003e-20,4.80172644973909e-18
"ENSG00000226067",-1.25186067668527,-11.0444388990507,1.00490601374191e-19,4.91699207451173e-18
"ENSG00000154928",-1.63827046698481,-11.0434636762501,1.01019017470072e-19,4.93004210129849e-18
"ENSG00000183474",-1.60139400971116,-11.038424470108,1.03794104054711e-19,5.05238587127299e-18
"ENSG00000186814",-1.00340675419251,-11.0286758680436,1.09381081263126e-19,5.31062064132674e-18
"ENSG00000084733",-1.25739027911332,-11.0115718578064,1.19920622901693e-19,5.80736425249893e-18
"ENSG00000102738",-1.83532611455053,-11.0058128130767,1.2369340491009e-19,5.97470861973403e-18
"ENSG00000151466",-1.2704589838218,-11.001253967433,1.26763982122122e-19,6.10736546091184e-18
"ENSG00000239653",-1.79782997003919,-10.9995447660786,1.27934763125985e-19,6.14717700199448e-18
"ENSG00000068394",-1.17667767054115,-10.9990974622246,1.28242943082271e-19,6.14717700199448e-18
"ENSG00000072952",-1.42903190043492,-10.9865469004297,1.37199493951475e-19,6.55980727679666e-18
"ENSG00000120217",-2.15635329359592,-10.9561053264597,1.61611531214743e-19,7.66860963481947e-18
"ENSG00000139679",-1.65440091976819,-10.9561285790362,1.61591315869752e-19,7.66860963481947e-18
"ENSG00000204267",-1.01798787408326,-10.9517379435248,1.65453679724893e-19,7.83119703180285e-18
"ENSG00000187554",-2.02199390644781,-10.9386685814595,1.77506016140139e-19,8.33879883303725e-18
"ENSG00000158793",-1.19116864018566,-10.9297943564541,1.86186674030285e-19,8.70318750715264e-18
"ENSG00000245958",-1.43244821452877,-10.9251012483011,1.90947853019815e-19,8.9036526118497e-18
"ENSG00000115339",-1.66770789183897,-10.9212299649699,1.94966852206334e-19,9.06860632558747e-18
"ENSG00000086061",-1.27419827260614,-10.9064836680576,2.11066577414037e-19,9.7932812446444e-18
"ENSG00000108651",-1.10636142643969,-10.9005196872419,2.17949766209942e-19,1.00878076065427e-17
"ENSG00000138459",-1.7174396789892,-10.8877479570714,2.3345489427269e-19,1.07789786723258e-17
"ENSG00000171115",-1.68058898941543,-10.8809504727599,2.42152358426889e-19,1.11532179169822e-17
"ENSG00000028839",-1.5193123888565,-10.8704381409076,2.56245767624917e-19,1.17735555378492e-17
"ENSG00000120594",-1.40039450682517,-10.8670632215487,2.60942174554238e-19,1.19601671149702e-17
"ENSG00000112304",-1.14851672686877,-10.8606902480005,2.70046701267863e-19,1.23307534979498e-17
"ENSG00000124688",-1.2267979075906,-10.8567536055869,2.75828760409956e-19,1.25508748516975e-17
"ENSG00000274265",-1.00051576279707,-10.8548478180016,2.7867227927881e-19,1.26497069808536e-17
"ENSG00000095383",-1.18237361224046,-10.8518569918004,2.83193971475442e-19,1.2793304639459e-17
"ENSG00000136869",-1.50539915796719,-10.8450955781663,2.9368866060901e-19,1.32356626520396e-17
"ENSG00000162869",-1.06598492053619,-10.8274299753562,3.22981558246307e-19,1.45210658573841e-17
"ENSG00000198604",-1.12135823486401,-10.826664868823,3.24314291674512e-19,1.45462681584868e-17
"ENSG00000188997",-1.45991491361956,-10.8166226830525,3.4232535304505e-19,1.53176365811464e-17
"ENSG00000117091",-1.37638943515562,-10.814332832274,3.46570454919384e-19,1.54708394070411e-17
"ENSG00000167536",-2.1099002321478,-10.8075021688534,3.59549131006253e-19,1.60120251132582e-17
"ENSG00000143303",-1.09945750705492,-10.8070662024761,3.60393812932449e-19,1.60120251132582e-17
"ENSG00000072694",-1.35521942250132,-10.8039136073051,3.66561321357123e-19,1.62477227570011e-17
"ENSG00000117222",-1.21086247683542,-10.7892033019923,3.96764968415662e-19,1.74225139277721e-17
"ENSG00000112576",-1.03214451957798,-10.788499101524,3.98271733872707e-19,1.74480067969629e-17
"ENSG00000136874",-1.21192678277866,-10.7809960377706,4.14685736125974e-19,1.81249417567079e-17
"ENSG00000168610",-1.00396165945459,-10.7797258679186,4.17530642859627e-19,1.81673714982551e-17
"ENSG00000178913",-1.27401042851384,-10.7686458474619,4.43190384783125e-19,1.9236913521992e-17
"ENSG00000203666",-1.60835972215801,-10.7654396899271,4.50905517808766e-19,1.95268003321415e-17
"ENSG00000166527",-1.83847753620958,-10.7623620608226,4.58437729898106e-19,1.97625399940894e-17
"ENSG00000107371",-1.43472711148763,-10.758114133635,4.6904135075687e-19,2.01730615652007e-17
"ENSG00000170633",-1.2308300882634,-10.7574500693534,4.70721013199257e-19,2.01991855276711e-17
"ENSG00000153767",-1.14219774339701,-10.7529212260025,4.82337698786756e-19,2.0603804013027e-17
"ENSG00000129691",-1.49214228133625,-10.7511444608046,4.86973123911395e-19,2.06612606041506e-17
"ENSG00000115325",-1.32447743363142,-10.7501972920462,4.89462388441022e-19,2.072020780551e-17
"ENSG00000082074",-1.14855835641875,-10.7450406913768,5.03239506099584e-19,2.12556632643587e-17
"ENSG00000137806",-1.38138222932346,-10.7373036279938,5.24642092893656e-19,2.20607315757381e-17
"ENSG00000116741",-1.37967107788257,-10.737375883991,5.24438062058365e-19,2.20607315757381e-17
"ENSG00000229124",-1.13581028429771,-10.7336496823392,5.35064029258012e-19,2.24488556417871e-17
"ENSG00000137757",-2.48352589962582,-10.7260569724286,5.57387321900381e-19,2.33334719332431e-17
"ENSG00000196812",-1.82656758984718,-10.7184352501241,5.80733007934356e-19,2.42568700742071e-17
"ENSG00000172493",-1.08253160092583,-10.7059218066297,6.21202551275156e-19,2.5889853232127e-17
"ENSG00000077420",-1.25649918191221,-10.6956815695476,6.56410667750352e-19,2.72968303732475e-17
"ENSG00000111261",-1.74815564340139,-10.6697521350636,7.5474858455972e-19,3.12482501888703e-17
"ENSG00000260378",-1.81140018302164,-10.6511969821125,8.34042785555477e-19,3.42302788546712e-17
"ENSG00000282988",-1.84276510395921,-10.6415045916757,8.78722410315712e-19,3.59855929685378e-17
"ENSG00000270562",-1.67547374305505,-10.6364147046955,9.03136336207544e-19,3.69051676821642e-17
"ENSG00000157551",-1.74876817214977,-10.6163635541735,1.00609579811887e-18,4.10234472834703e-17
"ENSG00000128872",-1.2175294842809,-10.6100548908427,1.04085737229453e-18,4.23491818127093e-17
"ENSG00000267680",-1.33067876050002,-10.6068514097813,1.05896627777486e-18,4.29931179756957e-17
"ENSG00000070269",-1.50278829406125,-10.6021529279924,1.08609780751612e-18,4.39998075225565e-17
"ENSG00000095370",-1.47383290740866,-10.5931154708911,1.14025509401772e-18,4.6094689830699e-17
"ENSG00000165071",-1.19654271435657,-10.5903900308267,1.15711144846826e-18,4.66759431825376e-17
"ENSG00000204592",-1.05324726568455,-10.57077350947,1.28601744905662e-18,5.14352371663026e-17
"ENSG00000179562",-1.24147148589936,-10.568036756132,1.30510841718492e-18,5.20882041587491e-17
"ENSG00000002919",-1.22918934417075,-10.5567809784615,1.38665252014463e-18,5.52257086141324e-17
"ENSG00000158201",-1.33101403365393,-10.5524004212671,1.41974842638411e-18,5.63057281183661e-17
"ENSG00000274020",-1.2288235509596,-10.5470246725195,1.46144471372957e-18,5.77163428034334e-17
"ENSG00000173614",-1.34921015160385,-10.5370100968172,1.54241483219813e-18,6.07866330731138e-17
"ENSG00000138411",-1.45883137103782,-10.5345139689466,1.56328561340366e-18,6.13524466360378e-17
"ENSG00000058799",-1.26548187001756,-10.5270369942919,1.62750786010508e-18,6.37401103298533e-17
"ENSG00000254838",-1.07399777412891,-10.5196591715983,1.69346423120819e-18,6.60486111542442e-17
"ENSG00000084110",-1.5911615989591,-10.5126699430669,1.7584104821552e-18,6.84399517827265e-17
"ENSG00000090989",-1.29162659188536,-10.511730514736,1.76732779812261e-18,6.86451980639869e-17
"ENSG00000205302",-1.32525561782663,-10.4973673291385,1.90943690045247e-18,7.39907811145575e-17
"ENSG00000159256",-1.03198975810235,-10.4970395669991,1.91280976763932e-18,7.39907811145575e-17
"ENSG00000163166",-1.12616801793203,-10.4828583959483,2.06459251921845e-18,7.95353658017121e-17
"ENSG00000115109",-1.57137521996509,-10.4750697829898,2.1530194175785e-18,8.27726118129464e-17
"ENSG00000254017",-1.80695096186769,-10.4725501520502,2.18242875172699e-18,8.35621805386851e-17
"ENSG00000142405",-1.1500284005905,-10.4720726415301,2.18804740525294e-18,8.36073773228293e-17
"ENSG00000185862",-1.46120757578302,-10.4709333160551,2.20151183852864e-18,8.39515789761183e-17
"ENSG00000104375",-1.39975917728017,-10.4568843194011,2.37451196142865e-18,9.01835813092599e-17
"ENSG00000260228",-1.86285957642388,-10.4316325533585,2.72034974104189e-18,1.02903510887042e-16
"ENSG00000205890",-1.6137690401654,-10.4270692028869,2.78802009004351e-18,1.05251948810099e-16
"ENSG00000083223",-1.143522245767,-10.4042462373372,3.15257715260718e-18,1.18776496801628e-16
"ENSG00000135535",-1.1505349315189,-10.402595048209,3.18073049395042e-18,1.1959800607792e-16
"ENSG00000102897",-1.36517175634124,-10.4013259755485,3.20253934960558e-18,1.20178159896155e-16
"ENSG00000204516",-1.43419370075984,-10.3973818861059,3.27127700642345e-18,1.22513551186888e-16
"ENSG00000130150",-1.72683000855644,-10.3792321094842,3.60710073230563e-18,1.34289651373861e-16
"ENSG00000154642",-1.06803192096643,-10.3683278033087,3.82521834095754e-18,1.41849336824721e-16
"ENSG00000168404",-1.23203265217774,-10.3521728190376,4.17283737949332e-18,1.53231794453987e-16
"ENSG00000110876",-1.2201709467109,-10.3502402958835,4.2164818167711e-18,1.54533238257459e-16
"ENSG00000204439",-1.42665421417257,-10.3465486077483,4.3011281695046e-18,1.5732942224685e-16
"ENSG00000154589",-1.47683446639019,-10.3315527727688,4.66279369235041e-18,1.69898854113147e-16
"ENSG00000285006",-2.10314107565605,-10.3310188928105,4.67621557741601e-18,1.70058974994909e-16
"ENSG00000256683",-1.27525032087732,-10.3297235020265,4.70894282263149e-18,1.70919200178675e-16
"ENSG00000003402",-1.04388707183341,-10.3234866172362,4.86974776656071e-18,1.76077367421249e-16
"ENSG00000134882",-1.06668119962153,-10.317269115411,5.03551687292363e-18,1.81374888818614e-16
"ENSG00000198736",-1.54472704175979,-10.3127339545647,5.15997918977131e-18,1.85503221329985e-16
"ENSG00000107099",-1.07873131207655,-10.3111372604677,5.20452674406651e-18,1.86748332961381e-16
"ENSG00000231551",-1.48230980031204,-10.2942211768978,5.70076043195872e-18,2.03309861693191e-16
"ENSG00000132196",-1.16589955457972,-10.2939446520522,5.70925346829272e-18,2.03309861693191e-16
"ENSG00000117834",-1.86311537454485,-10.2927889269135,5.74488691422718e-18,2.04192791868324e-16
"ENSG00000076685",-1.1599844453216,-10.2881220242257,5.89105319881499e-18,2.08993710281124e-16
"ENSG00000132357",-1.53937903070745,-10.2861853507118,5.95279545249067e-18,2.10787144236878e-16
"ENSG00000279727",-1.90028257951885,-10.2833243775883,6.04519050444181e-18,2.13657220868058e-16
"ENSG00000277224",-1.83829080210573,-10.2754618730904,6.30656021173351e-18,2.2212644809758e-16
"ENSG00000162222",-1.42763490203766,-10.27540767467,6.3084005590936e-18,2.2212644809758e-16
"ENSG00000143753",-1.51919171227075,-10.2649961929419,6.67207444507121e-18,2.34056868521883e-16
"ENSG00000162600",-1.37775538194805,-10.2599464484813,6.85593657982829e-18,2.39170617205195e-16
"ENSG00000233646",-1.84187564989947,-10.2403051489582,7.62053349900955e-18,2.64723412818791e-16
"ENSG00000247400",-1.27053902244787,-10.2400604693002,7.63057719294e-18,2.64723412818791e-16
"ENSG00000112053",-1.74238680401116,-10.2342245389159,7.87409349118365e-18,2.72669436005363e-16
"ENSG00000246263",-1.29167187695076,-10.2313636244011,7.99629327178389e-18,2.7614390063606e-16
"ENSG00000169891",-1.24192494615187,-10.2311905562048,8.00374613798115e-18,2.7614390063606e-16
"ENSG00000137500",-1.32998382119218,-10.2286882666615,8.11228184477412e-18,2.79376901996078e-16
"ENSG00000287131",-1.79052045684738,-10.2154122293299,8.71321586737081e-18,2.98979163041041e-16
"ENSG00000143119",-1.13261589905467,-10.2150141069331,8.73190797155505e-18,2.99075786123917e-16
"ENSG00000073331",-1.21924626560502,-10.2093352011469,9.00294126193277e-18,3.07799287644809e-16
"ENSG00000100596",-1.46001155926467,-10.2066207236481,9.13544763357631e-18,3.11763700219765e-16
"ENSG00000269001",-1.43355222851241,-10.2010171640344,9.41518111510031e-18,3.2072908109631e-16
"ENSG00000136250",-1.07393750696785,-10.1983517525,9.55122902596122e-18,3.24776267853894e-16
"ENSG00000143409",-1.54353652662919,-10.1931202121123,9.82399669490915e-18,3.33449458988646e-16
"ENSG00000133561",-1.65314946019425,-10.1846827398675,1.02804182449605e-17,3.48313882911089e-16
"ENSG00000111837",-1.86662786936667,-10.1749071894277,1.08357885236603e-17,3.65814667040704e-16
"ENSG00000263766",-1.92090907376494,-10.173849338457,1.08976571838738e-17,3.67245198622208e-16
"ENSG00000060642",-1.1074795552183,-10.1551385450208,1.20522034866814e-17,4.05427516575186e-16
"ENSG00000113368",-1.56468825007198,-10.1356979356897,1.33814405744447e-17,4.46949605569841e-16
"ENSG00000122729",-1.65871581838252,-10.1317625979517,1.36678484008144e-17,4.55707837477066e-16
"ENSG00000253210",-1.21238161695197,-10.1292207583035,1.38560877641436e-17,4.61167811485754e-16
"ENSG00000165046",-1.67451397525638,-10.128066173416,1.39424456826413e-17,4.62763891989506e-16
"ENSG00000113369",-1.77930774946869,-10.1217085911721,1.44276909364054e-17,4.76822529578957e-16
"ENSG00000081087",-1.12296821701486,-10.1177826283284,1.47357337515664e-17,4.86150179355529e-16
"ENSG00000108244",-1.91124664064697,-10.1129333583382,1.51253100835526e-17,4.98130404464972e-16
"ENSG00000188921",-1.19426424329142,-10.1090094874552,1.54480636471713e-17,5.07871942382921e-16
"ENSG00000136827",-1.27489858533502,-10.1070743987259,1.5609757121824e-17,5.12293736343066e-16
"ENSG00000149346",-1.21592566088735,-10.1035368441858,1.59097351953726e-17,5.21230594105095e-16
"ENSG00000244617",-1.52087729666247,-10.0771636518457,1.83353943300536e-17,5.96549496355007e-16
"ENSG00000280734",-1.39733804086802,-10.0714191003306,1.89109329414475e-17,6.14214059915496e-16
"ENSG00000261158",-1.83787717333237,-10.0676912017178,1.9294049454088e-17,6.25578835828071e-16
"ENSG00000172007",-1.44345792468228,-10.0673227758099,1.93323312082272e-17,6.25743050344647e-16
"ENSG00000140987",-1.20640332408889,-10.0641849922172,1.96614577118688e-17,6.35304528947142e-16
"ENSG00000196139",-1.61518879425,-10.061038949885,1.99970717004136e-17,6.44188784905829e-16
"ENSG00000026103",-1.42502851716863,-10.0609671196597,2.00048008902171e-17,6.44188784905829e-16
"ENSG00000166801",-1.04057465822109,-10.0583911355307,2.02839680442247e-17,6.52063805489941e-16
"ENSG00000187626",-1.38046978837547,-10.0562673393984,2.0517055598712e-17,6.57313424096152e-16
"ENSG00000113749",-1.30552915789512,-10.0557238180244,2.05771362059435e-17,6.58119001438987e-16
"ENSG00000227268",-1.53595108598381,-10.0485169569249,2.13905993698417e-17,6.8182083067526e-16
"ENSG00000138449",-1.91945097835203,-10.0330780871244,2.32430127592834e-17,7.33865336387011e-16
"ENSG00000155876",-1.39185552225,-10.0329653002478,2.32571188991955e-17,7.33865336387011e-16
"ENSG00000078098",-1.90073985789603,-10.0299540703387,2.36369097207677e-17,7.44602182809066e-16
"ENSG00000185033",-1.21492239640429,-10.0277763079203,2.39154352813819e-17,7.52118480518651e-16
"ENSG00000104320",-1.57974222572891,-10.0209465831643,2.48103721078251e-17,7.78962982945348e-16
"ENSG00000096968",-1.11207548534774,-10.0137550193682,2.57889129938144e-17,8.08338673839394e-16
"ENSG00000247317",-1.77804190302086,-10.0113040870066,2.61311414663382e-17,8.17705054722391e-16
"ENSG00000229515",-2.09960389585561,-10.0078112442236,2.66267096849755e-17,8.31830774536596e-16
"ENSG00000174796",-1.15131275806937,-10.0074673526573,2.66760062900484e-17,8.31991070350882e-16
"ENSG00000254685",-1.55723080764914,-9.99932118189916,2.78707949404139e-17,8.63536241920258e-16
"ENSG00000108423",-1.18066371936534,-9.99067490737563,2.91974749721021e-17,9.03156048480229e-16
"ENSG00000119321",-1.10265616015099,-9.98459830203845,3.01674438267392e-17,9.30105248458452e-16
"ENSG00000145868",-1.02348521578745,-9.98102105568504,3.07534431539711e-17,9.45078894183535e-16
"ENSG00000102796",-1.23023753765571,-9.97737614231418,3.13622258505438e-17,9.62217606795676e-16
"ENSG00000244482",-1.43042109071514,-9.97628332404115,3.15470864847942e-17,9.66315471870817e-16
"ENSG00000250687",-2.44207843630514,-9.97434170316716,3.18782196094967e-17,9.74873215915096e-16
"ENSG00000134255",-1.28620543018467,-9.96732181275145,3.31046635115371e-17,1.00910299551834e-15
"ENSG00000287263",-1.11902613397075,-9.96646775529018,3.32570566489496e-17,1.01211055436658e-15
"ENSG00000272501",-1.15319268950279,-9.96558992698184,3.34144217505914e-17,1.01525947893168e-15
"ENSG00000136560",-1.25579679872222,-9.96302538704098,3.38784317534517e-17,1.02770031782854e-15
"ENSG00000136161",-1.39630269357862,-9.96116472453887,3.42191115671484e-17,1.03636595450473e-15
"ENSG00000068366",-1.42373543263585,-9.96036638456806,3.43663317024482e-17,1.0391540234522e-15
"ENSG00000161277",-1.4927911815567,-9.95759022399969,3.48832210800147e-17,1.05309313895083e-15
"ENSG00000172159",-1.33394895403026,-9.95568825191206,3.52418228642879e-17,1.06221673458793e-15
"ENSG00000038274",-1.28229116401505,-9.95400408272487,3.55624328729244e-17,1.07016790808331e-15
"ENSG00000257433",-1.39326604109294,-9.95052831052934,3.62333467694461e-17,1.08688501025928e-15
"ENSG00000069509",-1.38114830256953,-9.94537582106874,3.72512468485928e-17,1.11564227048298e-15
"ENSG00000155313",-1.14637337657847,-9.94347528771094,3.76338766652288e-17,1.12531264860251e-15
"ENSG00000182923",-1.23354705708052,-9.93387070880167,3.96284405099298e-17,1.1793373812418e-15
"ENSG00000115446",-1.10900053977543,-9.93391735243949,3.96185033491575e-17,1.1793373812418e-15
"ENSG00000111911",-1.34436902048554,-9.93219029654317,3.99881083548962e-17,1.18816401449453e-15
"ENSG00000125148",-1.5982974112043,-9.91675089271714,4.34491479241417e-17,1.28896858046454e-15
"ENSG00000064225",-1.26650104434256,-9.90522952283601,4.62254574386362e-17,1.36917479124061e-15
"ENSG00000260078",-1.22822030111665,-9.90218869106529,4.69873145668659e-17,1.38955577992248e-15
"ENSG00000181315",-1.1665914147112,-9.89505762058584,4.88235103188047e-17,1.4393384779118e-15
"ENSG00000010671",-1.15535550124311,-9.88840832214119,5.06001736206667e-17,1.48474465835844e-15
"ENSG00000162946",-1.36592326117095,-9.88690498296167,5.10107276868382e-17,1.4921429940445e-15
"ENSG00000182957",-1.03946907146913,-9.88719146536992,5.09322350300846e-17,1.4921429940445e-15
"ENSG00000170006",-1.4227392752544,-9.88388124605861,5.18465989327721e-17,1.51424221813265e-15
"ENSG00000159885",-1.6963648324518,-9.88085523561144,5.26967957438368e-17,1.5366907712421e-15
"ENSG00000270030",-1.73944068386015,-9.87831439120585,5.34214255545518e-17,1.5530136027726e-15
"ENSG00000286076",-1.90159126048328,-9.870432537549,5.57332087051673e-17,1.61772293619097e-15
"ENSG00000135900",-1.52028957201379,-9.86906345248192,5.61448347429818e-17,1.62716368752045e-15
"ENSG00000257285",-1.55527923869883,-9.86654034393496,5.69113983768095e-17,1.64180233173405e-15
"ENSG00000104325",-1.27329713751119,-9.86452540419406,5.75310727311747e-17,1.65714120506096e-15
"ENSG00000180644",-1.39687190704655,-9.86169406322543,5.84132285518839e-17,1.6799822892525e-15
"ENSG00000121933",-1.96623955391399,-9.85761457204526,5.97080796124789e-17,1.71460488374981e-15
"ENSG00000072401",-1.39902351645751,-9.84689043036682,6.32503680526228e-17,1.81080612974971e-15
"ENSG00000285693",-1.44341924075765,-9.84505661450604,6.38767752902689e-17,1.82596463265263e-15
"ENSG00000155926",-1.41835259891065,-9.83598625339707,6.70674034406357e-17,1.91137026628547e-15
"ENSG00000254415",-1.3585778473516,-9.83610316730826,6.70252813070312e-17,1.91137026628547e-15
"ENSG00000197208",-1.76334891783321,-9.83368197948222,6.79030120287905e-17,1.93226123957456e-15
"ENSG00000167065",-1.29653516302079,-9.83241687031765,6.83661974489957e-17,1.94250743219334e-15
"ENSG00000230825",-1.88312663394539,-9.83073430104797,6.89871177556695e-17,1.95719777753208e-15
"ENSG00000189050",-1.63528968800499,-9.82586483203457,7.08160236020783e-17,2.00606353776835e-15
"ENSG00000162704",-1.21778682403926,-9.82258413134277,7.20754355226235e-17,2.03867425581859e-15
"ENSG00000175857",-1.43261805513653,-9.8190463871014,7.34586020824527e-17,2.07157656591204e-15
"ENSG00000171928",-1.4120208080931,-9.81909402921422,7.34398002712014e-17,2.07157656591204e-15
"ENSG00000114209",-1.39322182234906,-9.81834582228437,7.37356335842003e-17,2.07628081533507e-15
"ENSG00000227032",-1.78043870664636,-9.81321397869365,7.57970429509998e-17,2.13114133598647e-15
"ENSG00000127952",-1.26171014994601,-9.80980268435991,7.71990734511909e-17,2.16732659563865e-15
"ENSG00000024862",-1.35300327171969,-9.80446051666247,7.94469081245794e-17,2.22711436793278e-15
"ENSG00000165181",-1.8932390354133,-9.80370755242247,7.97689472559808e-17,2.22973502697018e-15
"ENSG00000100802",-1.47711764255219,-9.80332642366462,7.99324508150868e-17,2.23076667919201e-15
"ENSG00000103313",-1.02330174219837,-9.80133655594927,8.07915519293169e-17,2.25140718231431e-15
"ENSG00000137656",-1.16193576789786,-9.78976903272834,8.59714835778628e-17,2.38166295241144e-15
"ENSG00000135315",-1.36168371370553,-9.78656024406095,8.74662581349509e-17,2.41951449448782e-15
"ENSG00000225492",-2.48064725885837,-9.7831333691732,8.90912983319297e-17,2.45725018737466e-15
"ENSG00000138835",-1.0953075326934,-9.78329935325487,8.90118975004754e-17,2.45725018737466e-15
"ENSG00000118197",-1.2579182976505,-9.78051930329042,9.03511438972936e-17,2.48472240691565e-15
"ENSG00000075420",-1.07631582228069,-9.77473518618439,9.32023916983279e-17,2.55567198662751e-15
"ENSG00000183625",-1.49621633845606,-9.77204592992748,9.45584767241314e-17,2.5890880589087e-15
"ENSG00000125735",-1.24954385285375,-9.77034192124952,9.54279210380296e-17,2.60910185270595e-15
"ENSG00000121060",-1.21738151329746,-9.75803859738622,1.01946986256293e-16,2.77927254283075e-15
"ENSG00000270757",-2.80659685093498,-9.7576750215057,1.02146252086052e-16,2.78068077571829e-15
"ENSG00000116815",-1.70212656348836,-9.75207165436119,1.05266956725535e-16,2.86149917863726e-15
"ENSG00000151364",-2.2318163141452,-9.74356684223646,1.10186449344599e-16,2.98660767302671e-15
"ENSG00000145817",-1.27123343056665,-9.73857535384828,1.13179941556425e-16,3.05456123071623e-15
"ENSG00000132669",-1.81602846860485,-9.73081211061623,1.17997890900091e-16,3.17096186701271e-15
"ENSG00000249396",-1.67064354018218,-9.73102018197721,1.17866126687174e-16,3.17096186701271e-15
"ENSG00000266947",-1.29941052611036,-9.72584510234118,1.21187361730201e-16,3.25203350466314e-15
"ENSG00000265118",-2.44162664485274,-9.71607425689197,1.27714944789732e-16,3.41746325276841e-15
"ENSG00000248477",-2.27235716221087,-9.71483956577286,1.28564405127472e-16,3.43135740439068e-15
"ENSG00000178977",-1.27129408678315,-9.70950446402115,1.32300260836898e-16,3.5201586350925e-15
"ENSG00000092020",-1.23409706225424,-9.70508918721591,1.35473857309029e-16,3.59444580843308e-15
"ENSG00000146476",-1.84534128384004,-9.70077644197534,1.38647130754102e-16,3.66830709149686e-15
"ENSG00000204977",-1.18021825123216,-9.70035543524146,1.38960851764152e-16,3.67145094745173e-15
"ENSG00000126858",-1.24277423599162,-9.69765067689789,1.40993327101475e-16,3.71993318758765e-15
"ENSG00000136536",-1.20228842641461,-9.69596047891248,1.42278459687846e-16,3.74858968335614e-15
"ENSG00000176390",-1.41439918790811,-9.69370609726628,1.44010789025003e-16,3.78893190454329e-15
"ENSG00000100767",-1.02615397744504,-9.6884361734955,1.48142949748321e-16,3.89221323202074e-15
"ENSG00000113303",-1.48683629979546,-9.68733027757331,1.49025002109637e-16,3.90993452610214e-15
"ENSG00000105501",-2.18530121545124,-9.67832745588892,1.56403458985825e-16,4.09212272274302e-15
"ENSG00000155097",-1.42579489658757,-9.67621269705226,1.5818890566588e-16,4.13309653943668e-15
"ENSG00000171155",-1.5893304626649,-9.67424829996845,1.59865632150748e-16,4.17112019176704e-15
"ENSG00000118898",-1.42898634314656,-9.66745470898781,1.65802348298047e-16,4.30811674101878e-15
"ENSG00000150527",-1.05040591738971,-9.66056706138879,1.72046003927701e-16,4.4641909393802e-15
"ENSG00000143376",-1.33238067334827,-9.65485860688272,1.77398244174553e-16,4.59673744671282e-15
"ENSG00000196369",-1.19405853122541,-9.65242907763646,1.79726304038232e-16,4.63581825925937e-15
"ENSG00000131931",-1.34291650777112,-9.65119475983973,1.80920731005929e-16,4.6559900692482e-15
"ENSG00000174125",-1.45885980217301,-9.64047191048819,1.91636248939743e-16,4.91162402384609e-15
"ENSG00000158411",-1.14937194043361,-9.63461118686452,1.97758414567452e-16,5.06164811633377e-15
"ENSG00000169252",-1.33181511008469,-9.63429491862676,1.98094289271106e-16,5.06336529347232e-15
"ENSG00000226822",-1.48948101774762,-9.62988988857793,2.02832045153646e-16,5.17254154125081e-15
"ENSG00000137200",-1.3040977741651,-9.62981390086686,2.0291475735133e-16,5.17254154125081e-15
"ENSG00000101363",-1.17521461491435,-9.62614347299921,2.06950353604257e-16,5.26828481242837e-15
"ENSG00000232912",-1.3577827787607,-9.61727944943893,2.1702976374563e-16,5.50256620382257e-15
"ENSG00000163312",-1.05809509602834,-9.61702469971972,2.17326576907413e-16,5.50268555884658e-15
"ENSG00000164512",-1.55818626860263,-9.61140366469684,2.23979857218204e-16,5.66353362453226e-15
"ENSG00000203705",-1.32207558649073,-9.60916176652922,2.26689837857052e-16,5.71671106499484e-15
