"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007088","regulation of mitotic nuclear division","28/343","103/13352",0.271844660194175,10.5821279968298,15.8515243163735,2.27491910835903e-21,5.26747178999132e-19,5.26747178999132e-19,"AURKB/TTK/ZWINT/MAD2L1BP/BUB1/NUF2/PLK1/HASPIN/NEK2/FBXO5/SPC25/UBE2C/CCNB1/KNL1/IGF1/CDC20/BIRC5/DLGAP5/NUSAP1/SKA3/MKI67/CHEK1/PKMYT1/CDCA2/BUB1B/SKA1/SPC24/TRIP13",28
"GO:0140014","mitotic nuclear division","40/343","252/13352",0.158730158730159,6.17890693692443,13.4767363024055,1.07313697364613e-20,2.27773322656391e-18,2.27773322656391e-18,"NCAPG/AURKB/TTK/ZWINT/MAD2L1BP/CDT1/BUB1/NUF2/PLK1/HASPIN/NEK2/FBXO5/SPC25/UBE2C/CCNB1/CDK1/KNL1/IGF1/CDC20/KIF11/BIRC5/DLGAP5/KIF23/NUSAP1/KIF2C/CENPE/TPX2/SKA3/ANLN/MKI67/CHEK1/PKMYT1/CDCA2/BUB1B/KIFC1/SKA1/SPC24/SPAG5/KIF4A/TRIP13",40
"GO:0048285","organelle fission","47/343","385/13352",0.122077922077922,4.75214115330733,12.1303066095738,2.64529346083449e-19,5.18274034211188e-17,5.18274034211188e-17,"NCAPG/AURKB/TTK/ZWINT/MAD2L1BP/CDT1/BUB1/NUF2/PLK1/HASPIN/NEK2/FBXO5/SPC25/UBE2C/CCNB1/PTTG1/MND1/CDK1/KNL1/IGF1/CDC20/RAD51AP1/KIF11/BIRC5/DLGAP5/KIF23/RAD51/NUSAP1/TOP2A/KIF2C/CCNA1/RAD54L/CENPE/TPX2/SKA3/ANLN/MKI67/CHEK1/PKMYT1/CDCA2/BUB1B/KIFC1/SKA1/SPC24/SPAG5/KIF4A/TRIP13",47
"GO:0042742","defense response to bacterium","33/343","187/13352",0.176470588235294,6.86949065340422,13.1248028363676,1.10090909213928e-18,2.00286818405624e-16,2.00286818405624e-16,"LTF/H2BC5/DEFA1/H2BC7/BPI/RNASE3/OAS3/IGHA2/OAS1/IGHG1/RNASE1/CTSG/H2BC9/MPO/DEFA4/ISG15/IGHA1/AZU1/IGHG3/CAMP/IGHM/DEFA1B/JCHAIN/DEFA3/IGHD/H2BC17/GBP3/ELANE/IGHG4/OAS2/IGHG2/IGKV3-20/LCN2",33
"GO:0000070","mitotic sister chromatid segregation","33/343","191/13352",0.172774869109948,6.72562697479889,12.9412816889912,2.15841036981473e-18,3.66498080794542e-16,3.66498080794542e-16,"NCAPG/AURKB/TTK/ZWINT/MAD2L1BP/CDT1/BUB1/NUF2/PLK1/HASPIN/FBXO5/SPC25/UBE2C/CCNB1/CDK1/KNL1/CDC20/KIF11/BIRC5/DLGAP5/KIF23/NUSAP1/KIF2C/CENPE/TPX2/SKA3/BUB1B/KIFC1/SKA1/SPC24/SPAG5/KIF4A/TRIP13",33
"GO:0045839","negative regulation of mitotic nuclear division","20/343","57/13352",0.350877192982456,13.6586363868856,15.5511382859387,4.60819154867588e-18,7.13183680823871e-16,7.13183680823871e-16,"AURKB/TTK/ZWINT/MAD2L1BP/BUB1/NUF2/PLK1/HASPIN/FBXO5/SPC25/CCNB1/KNL1/CDC20/BIRC5/SKA3/CHEK1/BUB1B/SKA1/SPC24/TRIP13",20
"GO:0010965","regulation of mitotic sister chromatid separation","21/343","65/13352",0.323076923076923,12.5764521193093,15.1915011833541,4.76015805810986e-18,7.13183680823871e-16,7.13183680823871e-16,"AURKB/TTK/ZWINT/MAD2L1BP/BUB1/NUF2/PLK1/HASPIN/FBXO5/SPC25/UBE2C/CCNB1/KNL1/CDC20/BIRC5/DLGAP5/SKA3/BUB1B/SKA1/SPC24/TRIP13",21
"GO:0098813","nuclear chromosome segregation","38/343","272/13352",0.139705882352941,5.43834676727834,12.0083631115734,9.47454872775486e-18,1.23163925845092e-15,1.23163925845092e-15,"NCAPG/AURKB/TTK/ZWINT/MAD2L1BP/CDT1/BUB1/NUF2/PLK1/HASPIN/NEK2/FBXO5/SPC25/UBE2C/CCNB1/PTTG1/MND1/CDK1/KNL1/CDC20/CDC6/KIF11/BIRC5/DLGAP5/KIF23/NUSAP1/TOP2A/KIF2C/CENPE/TPX2/SKA3/BUB1B/KIFC1/SKA1/SPC24/SPAG5/KIF4A/TRIP13",38
"GO:0000819","sister chromatid segregation","35/343","228/13352",0.153508771929825,5.97565341926244,12.3045698384065,9.60574367526186e-18,1.23163925845092e-15,1.23163925845092e-15,"NCAPG/AURKB/TTK/ZWINT/MAD2L1BP/CDT1/BUB1/NUF2/PLK1/HASPIN/FBXO5/SPC25/UBE2C/CCNB1/CDK1/KNL1/CDC20/CDC6/KIF11/BIRC5/DLGAP5/KIF23/NUSAP1/TOP2A/KIF2C/CENPE/TPX2/SKA3/BUB1B/KIFC1/SKA1/SPC24/SPAG5/KIF4A/TRIP13",35
"GO:0051306","mitotic sister chromatid separation","21/343","67/13352",0.313432835820896,12.2010356381359,14.9243973110275,9.70487906875521e-18,1.23163925845092e-15,1.23163925845092e-15,"AURKB/TTK/ZWINT/MAD2L1BP/BUB1/NUF2/PLK1/HASPIN/FBXO5/SPC25/UBE2C/CCNB1/KNL1/CDC20/BIRC5/DLGAP5/SKA3/BUB1B/SKA1/SPC24/TRIP13",21
"GO:0051784","negative regulation of nuclear division","20/343","59/13352",0.338983050847458,13.1956317636013,15.2440655408666,1.01548584324575e-17,1.23163925845092e-15,1.23163925845092e-15,"AURKB/TTK/ZWINT/MAD2L1BP/BUB1/NUF2/PLK1/HASPIN/FBXO5/SPC25/CCNB1/KNL1/CDC20/BIRC5/SKA3/CHEK1/BUB1B/SKA1/SPC24/TRIP13",20
"GO:1905818","regulation of chromosome separation","22/343","76/13352",0.289473684210526,11.2683750191806,14.5766221697789,1.09051317255922e-17,1.26251684114015e-15,1.26251684114015e-15,"NCAPG/AURKB/TTK/ZWINT/MAD2L1BP/BUB1/NUF2/PLK1/HASPIN/FBXO5/SPC25/UBE2C/CCNB1/KNL1/CDC20/BIRC5/DLGAP5/SKA3/BUB1B/SKA1/SPC24/TRIP13",22
"GO:0033047","regulation of mitotic sister chromatid segregation","20/343","61/13352",0.327868852459016,12.762988099221,14.9515338108581,2.16282868283792e-17,2.39509767616878e-15,2.39509767616878e-15,"AURKB/TTK/ZWINT/MAD2L1BP/BUB1/NUF2/PLK1/HASPIN/FBXO5/SPC25/CCNB1/CDK1/KNL1/CDC20/BIRC5/SKA3/BUB1B/SKA1/SPC24/TRIP13",20
"GO:0033046","negative regulation of sister chromatid segregation","19/343","54/13352",0.351851851851852,13.6965770435158,15.180020884878,3.01412887172351e-17,2.84332823565917e-15,2.84332823565917e-15,"AURKB/TTK/ZWINT/MAD2L1BP/BUB1/NUF2/PLK1/HASPIN/FBXO5/SPC25/CCNB1/KNL1/CDC20/BIRC5/SKA3/BUB1B/SKA1/SPC24/TRIP13",19
"GO:0033048","negative regulation of mitotic sister chromatid segregation","19/343","54/13352",0.351851851851852,13.6965770435158,15.180020884878,3.01412887172351e-17,2.84332823565917e-15,2.84332823565917e-15,"AURKB/TTK/ZWINT/MAD2L1BP/BUB1/NUF2/PLK1/HASPIN/FBXO5/SPC25/CCNB1/KNL1/CDC20/BIRC5/SKA3/BUB1B/SKA1/SPC24/TRIP13",19
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition","19/343","54/13352",0.351851851851852,13.6965770435158,15.180020884878,3.01412887172351e-17,2.84332823565917e-15,2.84332823565917e-15,"AURKB/TTK/ZWINT/MAD2L1BP/BUB1/NUF2/PLK1/HASPIN/FBXO5/SPC25/CCNB1/KNL1/CDC20/BIRC5/SKA3/BUB1B/SKA1/SPC24/TRIP13",19
"GO:2000816","negative regulation of mitotic sister chromatid separation","19/343","54/13352",0.351851851851852,13.6965770435158,15.180020884878,3.01412887172351e-17,2.84332823565917e-15,2.84332823565917e-15,"AURKB/TTK/ZWINT/MAD2L1BP/BUB1/NUF2/PLK1/HASPIN/FBXO5/SPC25/CCNB1/KNL1/CDC20/BIRC5/SKA3/BUB1B/SKA1/SPC24/TRIP13",19
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","19/343","55/13352",0.345454545454545,13.4475483699973,15.0200138826385,4.49857562982853e-17,3.95099038937009e-15,3.95099038937009e-15,"AURKB/TTK/ZWINT/MAD2L1BP/BUB1/NUF2/PLK1/HASPIN/FBXO5/SPC25/CCNB1/KNL1/CDC20/BIRC5/SKA3/BUB1B/SKA1/SPC24/TRIP13",19
"GO:1905819","negative regulation of chromosome separation","19/343","55/13352",0.345454545454545,13.4475483699973,15.0200138826385,4.49857562982853e-17,3.95099038937009e-15,3.95099038937009e-15,"AURKB/TTK/ZWINT/MAD2L1BP/BUB1/NUF2/PLK1/HASPIN/FBXO5/SPC25/CCNB1/KNL1/CDC20/BIRC5/SKA3/BUB1B/SKA1/SPC24/TRIP13",19
"GO:0051304","chromosome separation","22/343","82/13352",0.268292682926829,10.4438597738747,13.928456614994,6.63081263686114e-17,5.46489129400777e-15,5.46489129400777e-15,"NCAPG/AURKB/TTK/ZWINT/MAD2L1BP/BUB1/NUF2/PLK1/HASPIN/FBXO5/SPC25/UBE2C/CCNB1/KNL1/CDC20/BIRC5/DLGAP5/SKA3/BUB1B/SKA1/SPC24/TRIP13",22
"GO:0051985","negative regulation of chromosome segregation","19/343","56/13352",0.339285714285714,13.207413577676,14.8641188709958,6.65141853609113e-17,5.46489129400777e-15,5.46489129400777e-15,"AURKB/TTK/ZWINT/MAD2L1BP/BUB1/NUF2/PLK1/HASPIN/FBXO5/SPC25/CCNB1/KNL1/CDC20/BIRC5/SKA3/BUB1B/SKA1/SPC24/TRIP13",19
"GO:0030071","regulation of mitotic metaphase/anaphase transition","23/343","94/13352",0.24468085106383,9.52471931021649,13.467500757934,1.20394306839213e-16,9.58263435998359e-15,9.58263435998359e-15,"AURKB/TTK/ZWINT/MAD2L1BP/BUB1/NUF2/PLK1/HASPIN/FBXO5/SPC25/UBE2C/CCNB1/KNL1/CDC20/CDC6/BIRC5/DLGAP5/CENPE/SKA3/BUB1B/SKA1/SPC24/TRIP13",23
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","23/343","95/13352",0.242105263157895,9.42445910695105,13.3802183954956,1.5519149210977e-16,1.19779615273814e-14,1.19779615273814e-14,"AURKB/TTK/ZWINT/MAD2L1BP/BUB1/NUF2/PLK1/HASPIN/FBXO5/SPC25/UBE2C/CCNB1/KNL1/CDC20/CDC6/BIRC5/DLGAP5/CENPE/SKA3/BUB1B/SKA1/SPC24/TRIP13",23
"GO:0051983","regulation of chromosome segregation","26/343","129/13352",0.201550387596899,7.84577485479242,12.6862851606033,1.98904929874399e-16,1.4900319305591e-14,1.4900319305591e-14,"NCAPG/AURKB/TTK/ZWINT/MAD2L1BP/BUB1/NUF2/PLK1/HASPIN/FBXO5/SPC25/UBE2C/CCNB1/CDK1/KNL1/CDC20/CDC6/BIRC5/DLGAP5/KIF2C/CENPE/SKA3/BUB1B/SKA1/SPC24/TRIP13",26
"GO:0033045","regulation of sister chromatid segregation","24/343","107/13352",0.224299065420561,8.73131522301845,13.0377091809994,2.21834871609586e-16,1.6143240513989e-14,1.6143240513989e-14,"AURKB/TTK/ZWINT/MAD2L1BP/BUB1/NUF2/PLK1/HASPIN/FBXO5/SPC25/UBE2C/CCNB1/CDK1/KNL1/CDC20/CDC6/BIRC5/DLGAP5/CENPE/SKA3/BUB1B/SKA1/SPC24/TRIP13",24
"GO:0007094","mitotic spindle assembly checkpoint signaling","18/343","52/13352",0.346153846153846,13.4747701278314,14.634921730184,2.94100717849475e-16,1.97124875884898e-14,1.97124875884898e-14,"AURKB/TTK/ZWINT/MAD2L1BP/BUB1/NUF2/PLK1/HASPIN/SPC25/CCNB1/KNL1/CDC20/BIRC5/SKA3/BUB1B/SKA1/SPC24/TRIP13",18
"GO:0071173","spindle assembly checkpoint signaling","18/343","52/13352",0.346153846153846,13.4747701278314,14.634921730184,2.94100717849475e-16,1.97124875884898e-14,1.97124875884898e-14,"AURKB/TTK/ZWINT/MAD2L1BP/BUB1/NUF2/PLK1/HASPIN/SPC25/CCNB1/KNL1/CDC20/BIRC5/SKA3/BUB1B/SKA1/SPC24/TRIP13",18
"GO:0071174","mitotic spindle checkpoint signaling","18/343","52/13352",0.346153846153846,13.4747701278314,14.634921730184,2.94100717849475e-16,1.97124875884898e-14,1.97124875884898e-14,"AURKB/TTK/ZWINT/MAD2L1BP/BUB1/NUF2/PLK1/HASPIN/SPC25/CCNB1/KNL1/CDC20/BIRC5/SKA3/BUB1B/SKA1/SPC24/TRIP13",18
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","23/343","98/13352",0.23469387755102,9.13595525673826,13.125930711316,3.25935852348391e-16,2.12861183572142e-14,2.12861183572142e-14,"AURKB/TTK/ZWINT/MAD2L1BP/BUB1/NUF2/PLK1/HASPIN/FBXO5/SPC25/UBE2C/CCNB1/KNL1/CDC20/CDC6/BIRC5/DLGAP5/CENPE/SKA3/BUB1B/SKA1/SPC24/TRIP13",23
"GO:0044784","metaphase/anaphase transition of cell cycle","23/343","99/13352",0.232323232323232,9.04367288040757,13.0435828135864,4.1478550880793e-16,2.64114672733449e-14,2.64114672733449e-14,"AURKB/TTK/ZWINT/MAD2L1BP/BUB1/NUF2/PLK1/HASPIN/FBXO5/SPC25/UBE2C/CCNB1/KNL1/CDC20/CDC6/BIRC5/DLGAP5/CENPE/SKA3/BUB1B/SKA1/SPC24/TRIP13",23
"GO:0031577","spindle checkpoint signaling","18/343","53/13352",0.339622641509434,13.2205291820232,14.4743961731769,4.35067914138367e-16,2.70272677392786e-14,2.70272677392786e-14,"AURKB/TTK/ZWINT/MAD2L1BP/BUB1/NUF2/PLK1/HASPIN/SPC25/CCNB1/KNL1/CDC20/BIRC5/SKA3/BUB1B/SKA1/SPC24/TRIP13",18
"GO:0007059","chromosome segregation","42/343","373/13352",0.112600536193029,4.38321387536248,10.7608172061536,4.78121294073484e-16,2.89946413334563e-14,2.89946413334563e-14,"NCAPG/AURKB/TTK/ZWINT/MAD2L1BP/CDT1/BUB1/NUF2/PLK1/HASPIN/NEK2/FBXO5/SPC25/UBE2C/CCNB1/PTTG1/MND1/CDK1/KNL1/CDC20/CDC6/KIF11/BIRC5/DLGAP5/CENPM/KIF23/NUSAP1/TOP2A/KIF2C/HJURP/CENPE/TPX2/SKA3/MKI67/CDCA2/BUB1B/KIFC1/SKA1/SPC24/SPAG5/KIF4A/TRIP13",42
"GO:0009617","response to bacterium","43/343","416/13352",0.103365384615385,4.02371607983853,10.1734832049158,4.66106496984933e-15,2.7608680181875e-13,2.7608680181875e-13,"LTF/H2BC5/DEFA1/CXCL2/H2BC7/BPI/CCL2/CHIT1/RNASE3/OAS3/IGHA2/OAS1/IGHG1/CD24/RNASE1/CTSG/H2BC9/MMP8/MPO/DEFA4/ISG15/IGHA1/AZU1/IGHG3/CAMP/IGHM/DEFA1B/JCHAIN/DEFA3/IGHD/STAP1/H2BC17/GBP3/ELANE/CAV1/TRIM6/IGHG4/OAS2/IGHG2/CXCL10/IGKV3-20/IRAK2/LCN2",43
"GO:1901991","negative regulation of mitotic cell cycle phase transition","26/343","164/13352",0.158536585365854,6.17137168456233,10.8198243156618,8.33132915546263e-14,4.82270349067348e-12,4.82270349067348e-12,"AURKB/TTK/ZWINT/MAD2L1BP/CCL2/BUB1/NUF2/PLK1/HASPIN/FBXO5/SPC25/ORC1/CCNB1/CDK1/KNL1/CDC20/CDC6/BIRC5/SKA3/DTL/CHEK1/PKMYT1/BUB1B/SKA1/SPC24/TRIP13",26
"GO:0044772","mitotic cell cycle phase transition","39/343","379/13352",0.102902374670185,4.00569243905629,9.63886584864817,1.12046229601434e-13,6.34181659544116e-12,6.34181659544116e-12,"AURKB/FOXM1/TTK/ZWINT/CCNB2/MAD2L1BP/CCL2/BUB1/NUF2/PLK1/HASPIN/NEK2/MELK/FBXO5/SPC25/UBE2C/ORC1/CCNB1/CDK1/KNL1/CCNA2/CDC20/CDC6/BIRC5/DLGAP5/CDKN3/CCNA1/CENPE/SKA3/ANLN/DTL/CHEK1/PKMYT1/CCNE2/BUB1B/SKA1/SPC24/RRM2/TRIP13",39
"GO:0051607","defense response to virus","32/343","261/13352",0.122605363984674,4.77267294438301,9.99459040976187,1.74187551241166e-13,9.64468897850544e-12,9.64468897850543e-12,"DEFA1/IFIT3/OAS3/IFIT1/IRF7/USP18/DDX60/IFIH1/RTP4/OAS1/UAP1/IFIT2/IFIT5/HERC5/IFITM3/MX1/ISG15/AZU1/RSAD2/MOV10/DEFA1B/DEFA3/GBP3/TRIM6/OAS2/RNASE2/CXCL10/IFI6/IFI44L/DHX58/OASL/IFI27",32
"GO:0010948","negative regulation of cell cycle process","32/343","266/13352",0.120300751879699,4.6829610469322,9.85182042284151,2.96020332763612e-13,1.60417827138068e-11,1.60417827138068e-11,"AURKB/TTK/ZWINT/MAD2L1BP/CDT1/CCL2/BUB1/NUF2/PLK1/HASPIN/NEK2/FBXO5/SPC25/ORC1/CCNB1/GMNN/CDK1/KNL1/CDC20/CDC6/BIRC5/RAD51/E2F8/SKA3/DTL/CHEK1/PKMYT1/BUB1B/SKA1/SPC24/TRIP13/CDC45",32
"GO:0007093","mitotic cell cycle checkpoint signaling","23/343","134/13352",0.171641791044776,6.68151951612201,10.732873961382,4.18594373445879e-13,2.22116639409719e-11,2.2211663940972e-11,"AURKB/TTK/ZWINT/MAD2L1BP/BUB1/NUF2/PLK1/HASPIN/SPC25/ORC1/CCNB1/CDK1/KNL1/CDC20/CDC6/BIRC5/SKA3/DTL/CHEK1/BUB1B/SKA1/SPC24/TRIP13",23
"GO:0000075","cell cycle checkpoint signaling","26/343","184/13352",0.141304347826087,5.5005704145012,9.98156328504505,1.32297886168841e-12,6.87679012391917e-11,6.87679012391917e-11,"AURKB/TTK/ZWINT/MAD2L1BP/CDT1/BUB1/NUF2/PLK1/HASPIN/SPC25/ORC1/CCNB1/CDK1/KNL1/CDC20/CDC6/BIRC5/RAD51/SKA3/DTL/CHEK1/BUB1B/SKA1/SPC24/TRIP13/CDC45",26
"GO:0002227","innate immune response in mucosa","11/343","22/13352",0.5,19.463556851312,14.0732251192233,1.50287558364272e-12,7.65564822307601e-11,7.65564822307601e-11,"LTF/H2BC5/DEFA1/H2BC7/RNASE3/H2BC9/CAMP/DEFA1B/DEFA3/H2BC17/RNASE2",11
"GO:0045930","negative regulation of mitotic cell cycle","27/343","201/13352",0.134328358208955,5.22901527348679,9.8093424121198,1.65699474918496e-12,8.27522671798843e-11,8.27522671798843e-11,"AURKB/TTK/ZWINT/MAD2L1BP/CCL2/BUB1/NUF2/PLK1/HASPIN/FBXO5/SPC25/ORC1/CCNB1/GMNN/CDK1/KNL1/CDC20/CDC6/BIRC5/SKA3/DTL/CHEK1/PKMYT1/BUB1B/SKA1/SPC24/TRIP13",27
"GO:0044770","cell cycle phase transition","42/343","476/13352",0.0882352941176471,3.43474532670211,8.78311429734838,2.17640998907099e-12,1.06602235426227e-10,1.06602235426227e-10,"AURKB/FOXM1/TTK/ZWINT/CCNB2/MAD2L1BP/CDT1/CCL2/BUB1/NUF2/PLK1/HASPIN/NEK2/MELK/FBXO5/SPC25/UBE2C/ORC1/CCNB1/CDK1/KNL1/CCNA2/CDC20/CDC6/BIRC5/DLGAP5/CDKN3/RAD51/CCNA1/CENPE/SKA3/ANLN/DTL/CHEK1/PKMYT1/CCNE2/BUB1B/SKA1/SPC24/RRM2/TRIP13/CDC45",42
