"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0030163","protein catabolic process",99,0.462359859057791,1.94933503360228,2.19305870298491e-06,0.000401668806025963,0.000401668806025963,147,"tags=25%, list=10%, signal=24%","725/1200/3002/5641/5045/27074/3458/4745/5721/1519/6737/1512/5720/634/255738/7430/1075/2720/27429/411/5601/1956/3920/3001/3303",0.627256739718528
"GO:0009117","nucleotide metabolic process",48,0.579907564252117,2.15643271430253,5.24390677180239e-06,0.000680659098979951,0.000680659098979951,169,"tags=35%, list=12%, signal=32%","65220/1890/6241/957/3458/2203/79077/6470/10135/4907/50484/8942/117/100/3303/142/2023",0.610526878385931
"GO:0055086","nucleobase-containing small molecule metabolic process",61,0.553492717338851,2.1410859237335,5.17973823886924e-06,0.000680659098979951,0.000680659098979951,176,"tags=33%, list=12%, signal=30%","65220/1890/6241/957/3458/2203/10924/79077/6470/10135/4907/50484/8942/117/100/3303/142/60490/2023/80146",0.610526878385931
"GO:0009057","macromolecule catabolic process",122,0.43233741481797,1.87105222719916,5.11632432513454e-06,0.000680659098979951,0.000680659098979951,147,"tags=23%, list=10%, signal=23%","725/1200/3002/5641/5045/27074/3458/4745/5721/1519/6737/1512/5720/634/255738/7430/1075/2720/27429/411/5601/4869/6419/1956/2521/3920/3001/3303",0.610526878385931
"GO:0072359","circulatory system development",187,-0.424470147550355,-1.77396077837396,4.65572884565622e-06,0.000680659098979951,0.000680659098979951,355,"tags=42%, list=25%, signal=36%","7132/5175/51206/11005/356/51129/654/3373/4854/140862/5617/1942/27329/2348/7857/2069/133/2658/1969/5797/6422/126393/2263/7070/3689/10406/51330/682/3678/7058/947/4880/6091/1277/64094/3815/59/3490/2277/8742/7048/4090/80781/161198/1829/2041/9982/1282/51738/57125/577/2022/94/5159/285/2064/350/10218/4916/11126/2191/4879/1003/6092/8751/3339/8829/4856/3688/3685/7060/7049/10457/4162/6369/652/23768/22918",0.610526878385931
"GO:0001525","angiogenesis",149,-0.433200808599201,-1.78233696765542,1.14260614871529e-05,0.00124738807467397,0.00124738807467397,344,"tags=43%, list=24%, signal=36%","11005/356/51129/3373/4854/140862/5617/1942/27329/7857/2069/133/2658/1969/5797/6422/126393/2263/7070/3689/51330/682/3678/7058/947/4880/6091/64094/3490/2277/8742/7048/80781/161198/1829/2041/9982/1282/51738/57125/577/2022/94/5159/285/2064/350/11126/2191/4879/1003/8751/3339/8829/4856/3688/3685/7060/7049/10457/4162/6369/652/22918",0.593325476396405
"GO:0048514","blood vessel morphogenesis",154,-0.42882047434485,-1.77295973065139,1.0318203250346e-05,0.00124738807467397,0.00124738807467397,344,"tags=42%, list=24%, signal=36%","11005/356/51129/3373/4854/140862/5617/1942/27329/2348/7857/2069/133/2658/1969/5797/6422/126393/2263/7070/3689/51330/682/3678/7058/947/4880/6091/64094/3490/2277/8742/7048/80781/161198/1829/2041/9982/1282/51738/57125/577/2022/94/5159/285/2064/350/11126/2191/4879/1003/8751/3339/8829/4856/3688/3685/7060/7049/10457/4162/6369/652/22918",0.593325476396405
"GO:0001568","blood vessel development",160,-0.435135850043189,-1.77191700841383,1.15320931402832e-05,0.00124738807467397,0.00124738807467397,350,"tags=43%, list=25%, signal=37%","5175/11005/356/51129/3373/4854/140862/5617/1942/27329/2348/7857/2069/133/2658/1969/5797/6422/126393/2263/7070/3689/51330/682/3678/7058/947/4880/6091/1277/64094/59/3490/2277/8742/7048/80781/161198/1829/2041/9982/1282/51738/57125/577/2022/94/5159/285/2064/350/11126/2191/4879/1003/6092/8751/3339/8829/4856/3688/3685/7060/7049/10457/4162/6369/652/22918",0.593325476396405
"GO:0034655","nucleobase-containing compound catabolic process",42,0.587726436932112,2.07996840464127,1.54764951592684e-05,0.00158593347763661,0.00158593347763661,440,"tags=69%, list=31%, signal=49%","1890/957/3458/2203/10924/79077/4907/4869/6419/2521/100/3303/2023/3569/87178/2332/11164/351/2026/328/1676/10591/7431/836/8635/2272/581/3099/253943",0.575610261071129
"GO:0048646","anatomical structure formation involved in morphogenesis",173,-0.422905043424418,-1.75054849409322,1.72447853320847e-05,0.00167877985207844,0.00167877985207844,344,"tags=43%, list=24%, signal=37%","11005/356/51129/3373/3693/4854/140862/5617/1942/2817/27329/793/2348/7857/2069/133/2658/1969/5797/6422/126393/2263/170689/7070/3689/51330/682/3678/7058/947/84957/4880/6091/64094/3490/2277/3694/8742/7048/80781/161198/1829/2041/9982/1282/51738/57125/577/2022/94/5159/285/2064/350/1272/11126/9622/2191/4879/1003/6092/8751/3339/8829/4856/3688/3685/7060/7049/10457/4162/6369/652/22918",0.575610261071129
"GO:0098609","cell-cell adhesion",230,-0.394144378008059,-1.68306645538722,1.92021604910228e-05,0.00178031459409626,0.00178031459409626,350,"tags=39%, list=25%, signal=35%","5175/51206/2056/3572/6403/5068/654/3693/10272/147409/4345/6900/1041/4072/5797/1013/8764/940/8578/7070/56477/3689/682/3678/10653/945/53942/947/1604/80381/6091/1088/81607/3815/1015/90952/3694/6441/30835/921/6366/7048/214/347902/7499/999/1829/4685/5133/3897/7301/923/4267/23308/8404/3556/4179/1001/1272/266727/11126/375033/22801/3575/283659/965/1830/58494/1003/6092/27242/3695/4856/3688/3685/7060/5802/7087/152330/10457/84466/652/22918/1004/64084/1824/91179/91653/50937",0.575610261071129
"GO:0009887","animal organ morphogenesis",71,-0.523028035146034,-1.92371636805476,2.08562980781231e-05,0.0018457823799139,0.0018457823799139,318,"tags=46%, list=22%, signal=38%","7483/1942/793/2348/2069/1041/1969/5797/2263/7070/682/947/84957/4880/6091/1277/59/3694/7048/80781/2022/94/4322/2202/9622/6092/1297/8829/7049/652/23768/8076/1311",0.575610261071129
"GO:0035295","tube development",188,-0.406916794172833,-1.71837695864179,2.46354080296981e-05,0.00208544084494879,0.00208544084494879,344,"tags=40%, list=24%, signal=35%","11005/3572/356/51129/3373/4854/140862/5617/1942/27329/793/2348/7857/2069/133/4072/2658/1969/5797/6422/126393/2263/7070/4852/3689/10406/51330/682/3678/7058/947/4880/6091/64094/3815/3490/2277/6441/8742/3934/7048/4090/80781/161198/1829/2041/9982/1282/51738/57125/577/2022/94/5159/285/2064/350/11126/79827/2191/4879/1003/6092/8751/3339/8829/4856/3688/3685/7060/7049/10457/4162/6369/652/22918",0.575610261071129
"GO:0034329","cell junction assembly",72,-0.522393474467865,-1.9048402537339,5.45255499298239e-05,0.00442338523805697,0.00442338523805697,311,"tags=42%, list=22%, signal=34%","3605/26047/2658/1969/6422/1013/4884/7070/7058/53942/1015/90952/347902/999/1829/51738/94/3556/1001/4916/266727/1830/1003/6092/8829/5802/7087/1004/64084/55118",0.557332238758646
"GO:0007423","sensory organ development",34,-0.624627580460064,-1.96804111286575,7.57182100805497e-05,0.00589693420107321,0.00589693420107321,330,"tags=53%, list=23%, signal=42%","654/7483/793/1969/5797/2263/7070/682/3815/1282/94/5159/10218/2202/4916/8829/8076/4919",0.538434096309916
"GO:0007420","brain development",48,-0.554566232052698,-1.91434675282693,8.86482729351308e-05,0.00663839182325768,0.00663839182325768,296,"tags=46%, list=21%, signal=38%","23544/26047/6422/2263/4852/374946/26470/53942/6091/7048/347902/999/1282/7301/4915/1272/266727/6092/3339/8829/152330/652",0.538434096309916
"GO:0031175","neuron projection development",121,-0.437211471834028,-1.73341334522356,9.22826281317564e-05,0.00665460285083443,0.00665460285083443,327,"tags=36%, list=23%, signal=30%","1945/4854/1942/2051/2348/6900/26047/780/5797/6422/4884/2263/8578/7070/4852/374946/682/3601/53942/441549/6091/5653/214/999/51738/577/4681/3897/4915/56963/1272/4916/6092/27242/8829/2676/5802/11202/152330/23413/7148/91653/55118",0.538434096309916
"GO:0120039","plasma membrane bounded cell projection morphogenesis",75,-0.477820789328763,-1.77407431944086,0.000111346531810759,0.00774256062269812,0.00774256062269812,327,"tags=39%, list=23%, signal=31%","1945/4854/1942/2051/6900/26047/5797/4884/2263/7070/374946/682/53942/6091/214/999/577/4681/3897/4915/56963/1272/6092/8829/2676/5802/11202/152330/91653",0.538434096309916
"GO:0042176","regulation of protein catabolic process",48,0.521138095874323,1.93789374012052,0.000145023991679906,0.00973661075175093,0.00973661075175093,147,"tags=27%, list=10%, signal=25%","725/5045/27074/3458/4745/5721/5720/255738/7430/1075/5601/1956/3303",0.518848077743792
"GO:0006139","nucleobase-containing compound metabolic process",272,0.310674657393547,1.48828220912829,0.000157785923437545,0.0102403064310967,0.0102403064310967,302,"tags=28%, list=21%, signal=27%","3627/65220/23586/282618/1890/6241/957/7453/3458/2203/6737/8804/6924/10924/7430/79077/6470/6648/10135/84661/10507/4907/50484/29126/8942/5979/4869/10859/6419/1956/2521/3162/117/51083/7709/100/3303/10084/177/142/3606/60490/2023/3952/80146/10262/4233/11006/11168/7124/3725/27238/5534/2354/64080/3569/87178/4683/10614/10020/5435/5155/7098/2332/11164/22943/571/23186/351/6282/63967/51499/1386/2026/7704/328",0.518848077743792
"GO:0006281","DNA repair",24,0.654602446330048,2.02723090534575,0.000168193727477673,0.0105636512064203,0.0105636512064203,302,"tags=54%, list=21%, signal=43%","6241/50484/4869/6419/1956/2521/177/142/4683/2332/571/63967/328",0.518848077743792
"GO:0009615","response to virus",60,0.47688684645815,1.81882126088311,0.000184823317264672,0.0108420059697793,0.0108420059697793,269,"tags=38%, list=19%, signal=32%","3627/23586/282618/6355/684/3965/3458/6609/6737/3460/2634/163702/10859/834/3964/10084/2023/7124/3569/6352/7098/2332/3315",0.518848077743792
"GO:0006082","organic acid metabolic process",92,0.428159317977204,1.76519188783153,0.000189331383139444,0.0108420059697793,0.0108420059697793,242,"tags=32%, list=17%, signal=28%","2350/3458/6480/2203/6482/634/6652/6470/10135/642/8942/51540/23659/51181/216/834/1066/127/2023/3952/2678/4025/1357/30/4048/2938/148811/189/10020",0.518848077743792
"GO:0050793","regulation of developmental process",320,-0.344952303302055,-1.52157082420938,0.000186492845069494,0.0108420059697793,0.0108420059697793,376,"tags=36%, list=27%, signal=34%","939/4318/5764/5168/1471/4747/162466/50604/7132/2056/11005/3572/1490/356/5068/51129/654/3373/4854/10272/140862/7483/5617/1942/3605/2817/27329/6900/2069/133/2658/1969/5797/64581/53342/6422/126393/4254/2263/8792/8578/7070/8840/3689/10406/51330/3678/7058/947/4880/3910/6091/4023/25805/1277/64094/3815/5653/2688/8742/3934/7048/4090/347902/999/1829/2041/3491/51738/577/2022/4681/3897/94/4915/56963/8074/285/2064/3556/350/4179/10218/2202/8788/1001/4916/11126/558/3575/283659/4879/58494/1003/6092/27242/3339/114990/8829/4856/3688/3685/7060/5802/152330/7049/10457/6369/84466/652/64084/7148/91653/50937",0.518848077743792
"GO:0060322","head development",50,-0.535689153376905,-1.83359844762711,0.000198787475313935,0.0110582632696066,0.0110582632696066,296,"tags=44%, list=21%, signal=36%","23544/26047/6422/2263/4852/374946/26470/53942/6091/7048/347902/999/1282/7301/4915/1272/266727/6092/3339/8829/152330/652",0.518848077743792
"GO:0000902","cell morphogenesis",110,-0.440163863666143,-1.7063124699842,0.000205686823560652,0.0111242290409052,0.0111242290409052,327,"tags=37%, list=23%, signal=31%","1945/4854/1942/2051/6900/26047/1969/5797/1013/4884/2263/7070/374946/3689/682/10653/53942/6091/25805/3815/1015/214/80781/999/577/4681/3897/4915/56963/1001/1272/1003/6092/8829/2676/5802/11202/152330/6369/1004/91653",0.518848077743792
"GO:0002252","immune effector process",143,0.364334790709357,1.65196339724747,0.000217052155439468,0.0114216363956931,0.0114216363956931,118,"tags=17%, list=8%, signal=18%","725/23586/282618/3002/712/684/3965/2896/8809/3458/3902/3929/6482/1512/970/717/57823/634/5272/1075/5817/2590/653509/29126/10859",0.518848077743792
"GO:0043436","oxoacid metabolic process",90,0.423006995954366,1.73787414552597,0.000242100849632469,0.0124044830061689,0.0124044830061689,242,"tags=31%, list=17%, signal=28%","2350/3458/6480/2203/6482/634/6652/6470/10135/642/8942/51540/23659/51181/216/834/1066/127/2023/3952/2678/1357/30/4048/2938/148811/189/10020",0.518848077743792
"GO:0035239","tube morphogenesis",165,-0.398240241704186,-1.64779938639525,0.000249108440087852,0.0124362598166935,0.0124362598166935,344,"tags=40%, list=24%, signal=34%","11005/356/51129/3373/4854/140862/5617/1942/27329/2348/7857/2069/133/2658/1969/5797/6422/126393/2263/7070/3689/51330/682/3678/7058/947/4880/6091/64094/3490/2277/8742/3934/7048/80781/161198/1829/2041/9982/1282/51738/57125/577/2022/94/5159/285/2064/350/11126/2191/4879/1003/8751/3339/8829/4856/3688/3685/7060/7049/10457/4162/6369/652/22918",0.49849310876659
"GO:0006914","autophagy",53,0.491078593949127,1.84889361570009,0.000351769970157438,0.0160823525991659,0.0160823525991659,434,"tags=45%, list=31%, signal=33%","27074/3458/6737/8804/27429/411/83636/3920/3964/3952/4233/3791/3315/11315/55968/9146/85363/836/1981/11140/22933/7157/326624/3099",0.49849310876659
"GO:0061919","process utilizing autophagic mechanism",53,0.491078593949127,1.84889361570009,0.000351769970157438,0.0160823525991659,0.0160823525991659,434,"tags=45%, list=31%, signal=33%","27074/3458/6737/8804/27429/411/83636/3920/3964/3952/4233/3791/3315/11315/55968/9146/85363/836/1981/11140/22933/7157/326624/3099",0.49849310876659
"GO:0019752","carboxylic acid metabolic process",88,0.427431692829649,1.78542031984002,0.00033642605132351,0.0160823525991659,0.0160823525991659,242,"tags=32%, list=17%, signal=28%","2350/3458/6480/2203/6482/634/6652/6470/10135/642/8942/51540/23659/51181/216/834/1066/127/2023/3952/2678/1357/30/4048/2938/148811/189/10020",0.49849310876659
"GO:0048858","cell projection morphogenesis",76,-0.474903678985086,-1.76383427302921,0.000355182928486972,0.0160823525991659,0.0160823525991659,327,"tags=38%, list=23%, signal=31%","1945/4854/1942/2051/6900/26047/5797/4884/2263/7070/374946/682/53942/6091/214/999/577/4681/3897/4915/56963/1272/6092/8829/2676/5802/11202/152330/91653",0.49849310876659
"GO:0006325","chromatin organization",26,0.623656148103509,1.98337452922177,0.000380010061470059,0.0164417686596045,0.0164417686596045,302,"tags=54%, list=21%, signal=43%","84661/4869/6419/3930/11168/7124/54737/4683/2332/11164/23186/351/1386/328",0.49849310876659
"GO:0098542","defense response to other organism",229,0.317320363266608,1.50648462192042,0.000378331027831568,0.0164417686596045,0.0164417686596045,149,"tags=18%, list=11%, signal=20%","725/3627/23586/282618/6354/6355/6373/3002/712/684/3965/2896/3458/6609/3929/929/5721/6737/5720/717/57823/634/10924/5272/5817/1435/3460/2634/7369/5806/163702/29126/8942/10859/5657/1956/93978/3920/834/3964/3303/10084",0.49849310876659
"GO:0048812","neuron projection morphogenesis",72,-0.492467770160761,-1.79572004268307,0.00039118413691502,0.0165572937950771,0.0165572937950771,327,"tags=40%, list=23%, signal=33%","1945/4854/1942/2051/6900/26047/5797/4884/2263/7070/374946/682/53942/6091/214/999/577/4681/3897/4915/56963/1272/6092/8829/2676/5802/11202/152330/91653",0.49849310876659
"GO:0046434","organophosphate catabolic process",33,0.580699884649476,1.95937231128444,0.000422745329051272,0.0175124501204857,0.0175124501204857,169,"tags=33%, list=12%, signal=30%","1890/957/3458/6609/2203/10924/79077/4907/23659/100/2023",0.49849310876659
"GO:0045087","innate immune response",186,0.339280677814787,1.56585010823003,0.000432645081622513,0.0175491661233132,0.0175491661233132,157,"tags=20%, list=11%, signal=21%","725/3627/23586/282618/3002/712/684/3965/2896/3458/6609/3929/929/5721/6737/5720/717/57823/634/10924/5272/5817/1435/3460/2634/7369/5806/163702/29126/8942/10859/1956/93978/3920/834/3303/10084/142",0.49849310876659
"GO:0009894","regulation of catabolic process",98,0.413823885963359,1.74585270501792,0.00046025467709466,0.017922317126066,0.017922317126066,440,"tags=50%, list=31%, signal=37%","725/5045/27074/3458/2203/4745/5721/6737/5720/255738/7430/1075/27429/5601/4869/1956/2521/3303/3952/4233/3791/7124/7078/3569/87178/2332/3949/3315/351/51667/328/11315/1676/7431/1950/9146/5770/836/1981/11140/22933/7157/83547/326624/2272/581/3099/1601/253943",0.49849310876659
"GO:0007399","nervous system development",238,-0.355052186557558,-1.53060277067374,0.000452906625060742,0.017922317126066,0.017922317126066,327,"tags=32%, list=23%, signal=29%","1945/4854/7483/1942/2817/2051/2348/6900/23544/26047/780/5797/6422/4884/2263/8578/7070/4852/374946/26470/682/3601/7058/53942/441549/3910/6091/3459/3815/2277/5653/7048/214/347902/999/2250/1282/51738/57125/577/4681/3897/10752/7301/4915/56963/8074/2675/2064/3556/4340/1272/4916/266727/8745/558/53616/283659/58494/6092/27242/3339/8829/2676/5802/11202/7087/152330/23413/652/64084/7148/91653/55118/50937",0.49849310876659
"GO:0019538","protein metabolic process",409,0.274849553379743,1.37237022364562,0.000481633997057722,0.0183870861229683,0.0183870861229683,200,"tags=20%, list=14%, signal=24%","725/23586/282618/51056/1200/3002/5641/5045/957/27074/2896/7453/3458/6480/6482/4745/2999/5721/1519/6737/1512/5720/717/634/255738/7430/1075/1504/1435/2590/10136/10461/80273/2289/6470/2720/10507/642/5806/27429/3600/411/5979/9394/5601/4869/5657/1956/23654/2671/2521/3920/5054/834/3001/3303/177/5327/9953/10726/10551/142/3606/5271/11330/29952/2023/3952/3574/2678/353514/11027/2324/2288/1357/26998/6347/7064/9805/3791/7124",0.49849310876659
"GO:0043010","camera-type eye development",20,-0.671592819575123,-1.90069104653977,0.000536752768091714,0.0200972622975878,0.0200972622975878,318,"tags=60%, list=22%, signal=47%","7483/793/1969/5797/7070/682/1282/94/5159/10218/2202/8829",0.477270815362862
"GO:0009166","nucleotide catabolic process",18,0.686238323841713,2.02526727362845,0.000577738438431402,0.0208591512173294,0.0208591512173294,169,"tags=44%, list=12%, signal=40%","1890/957/3458/2203/79077/4907/100/2023",0.477270815362862
"GO:0140546","defense response to symbiont",228,0.313345289094392,1.49393769807146,0.000578528076905899,0.0208591512173294,0.0208591512173294,149,"tags=18%, list=11%, signal=19%","725/3627/23586/282618/6354/6355/6373/3002/712/684/3965/2896/3458/6609/3929/929/5721/6737/5720/717/57823/634/10924/5272/5817/1435/3460/2634/7369/5806/163702/29126/8942/10859/5657/1956/93978/3920/834/3303/10084",0.477270815362862
"GO:1901292","nucleoside phosphate catabolic process",21,0.657472517622435,2.003085476503,0.000590998607354322,0.020921350700343,0.020921350700343,169,"tags=43%, list=12%, signal=38%","1890/957/3458/2203/10924/79077/4907/100/2023",0.477270815362862
"GO:0045445","myoblast differentiation",11,-0.775398108070073,-1.89009716939751,0.000674675677448029,0.023115106434001,0.023115106434001,36,"tags=36%, list=3%, signal=36%","3688/84466/652/91653",0.477270815362862
"GO:0051246","regulation of protein metabolic process",191,0.32489571261931,1.52130815518245,0.000676713439516209,0.023115106434001,0.023115106434001,273,"tags=27%, list=19%, signal=25%","725/23586/282618/3002/5045/27074/2896/3458/4745/5721/6737/5720/634/255738/7430/1075/1435/6470/10507/5806/3600/5601/4869/1956/23654/5054/3303/177/5327/3606/5271/2023/3952/3574/353514/11027/2324/26998/3791/7124/7078/3597/3569/6352/5155/7098/2332/3949/7066/3315/841",0.477270815362862
"GO:1901888","regulation of cell junction assembly",46,-0.525727557859132,-1.75217128362504,0.000692200156024673,0.0232364431686214,0.0232364431686214,311,"tags=43%, list=22%, signal=35%","3605/26047/2658/1969/6422/7070/7058/347902/51738/94/3556/4916/266727/1830/6092/8829/5802/7087/64084/55118",0.477270815362862
"GO:0048667","cell morphogenesis involved in neuron differentiation",65,-0.467128757769604,-1.67823938129947,0.000704273923427709,0.0232410394731144,0.0232410394731144,327,"tags=40%, list=23%, signal=32%","1945/4854/1942/2051/6900/5797/4884/2263/7070/374946/682/53942/6091/214/999/577/3897/4915/56963/1272/6092/8829/2676/5802/152330/91653",0.477270815362862
"GO:0034330","cell junction organization",121,-0.404478596174349,-1.60363723651804,0.000816724376045212,0.0265027060026671,0.0265027060026671,316,"tags=35%, list=22%, signal=29%","1942/3605/6900/23544/26047/2149/2658/1969/6422/1013/4884/7070/26470/7058/53942/1015/90952/347902/999/1829/51738/577/3897/94/8404/3556/1001/4916/266727/3480/1830/1003/6092/8829/3688/5802/11202/7087/152330/1004/64084/55118",0.477270815362862
"GO:0007156","homophilic cell-cell adhesion",41,-0.546233071012813,-1.83420685688251,0.000834774911975191,0.0266443730100934,0.0266443730100934,320,"tags=59%, list=23%, signal=47%","147409/6900/5797/1013/682/6091/1088/81607/1015/90952/347902/999/1829/3897/1001/1830/1003/6092/3688/7087/152330/1004/64084/1824",0.477270815362862
"GO:0001654","eye development",26,-0.621532721975705,-1.89421473342226,0.000855191420317884,0.0268557692799826,0.0268557692799826,330,"tags=54%, list=23%, signal=42%","654/7483/793/1969/5797/7070/682/1282/94/5159/10218/2202/8829/8076",0.477270815362862
"GO:0007040","lysosome organization",10,0.795008139956035,1.9768175216668,0.00101375237101083,0.0286054473385229,0.0286054473385229,132,"tags=50%, list=9%, signal=46%","1200/2896/8804/411/3920",0.45505986738723
"GO:0080171","lytic vacuole organization",10,0.795008139956035,1.9768175216668,0.00101375237101083,0.0286054473385229,0.0286054473385229,132,"tags=50%, list=9%, signal=46%","1200/2896/8804/411/3920",0.45505986738723
